W0, SFE_target, SFE_actual, seed, F_bound, n_iter, N_part
3.000000, 0.305000, 0.305000, 54997482.000000, 0.497210, 81.000000, 100000.000000
3.000000, 0.305000, 0.305000, 44898005.000000, 0.536470, 65.000000, 100000.000000
3.000000, 0.305000, 0.305000, 45595495.000000, 0.510800, 69.000000, 100000.000000
3.000000, 0.305000, 0.305000, 23496633.000000, 0.525100, 57.000000, 100000.000000
3.000000, 0.305000, 0.305000, 10121455.000000, 0.503600, 106.000000, 100000.000000
3.000000, 0.305000, 0.305000, 55903893.000000, 0.553560, 48.000000, 100000.000000
3.000000, 0.305000, 0.305000, 88901093.000000, 0.528800, 56.000000, 100000.000000
3.000000, 0.305000, 0.305000, 7317908.000000, 0.466240, 119.000000, 100000.000000
3.000000, 0.305000, 0.305000, 85970837.000000, 0.520080, 76.000000, 100000.000000
3.000000, 0.305000, 0.305000, 82935485.000000, 0.528960, 62.000000, 100000.000000
3.000000, 0.305000, 0.305000, 28399209.000000, 0.526700, 58.000000, 100000.000000
